NR_ZONA;NR_SECAO;NM_VOTAVEL;QT_VOTOS;NM_LOCAL_VOTACAO;DS_LOCAL_VOTACAO_ENDERECO
6;313;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 01 DO ARAPOANGA;EQ 15/16 CONJ. I AREA ESPECIAL-ARAPOANGA
4;244;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 103 DE SANTA MARIA;CL 103 LOTE 1-B
13;370;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 108;QS 108/110 AE 01
5;221;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE EDUCACAO INFANTIL 03;QUADRA 16 AREA ESPECIAL D/1
17;12;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO INTERESCOLAR DE LINGUAS - CIL;E Q 16/18  A E  SETOR CENTRAL TEL 484 8226
16;320;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 34 (ANTIGA EC 60);QNO 19 CONJUNTO B LOTE 01 - EXPANSAO DO SETOR O
21;170;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 101 DO RECANTO DAS EMAS;QD. 101 CONJ. 10B LOTES 1/2 RECANTO DAS EMAS
20;100;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO ESPECIAL 01;EQNP 10/14
9;68;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 5;QE 20 AE K
9;267;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 02 - VILA ESTRUTURAL;QD 02 AE CONJUNTO 01/02
15;428;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL CATOLICA DE BRASILIA;QS 07 LOTE 1 EPCT - TAGUATINGA SUL
1;694;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO MARISTA ENSINO MEDIO;SGAS 615 O C
17;340;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 06 DO GAMA;EQ 02/07 A.E. S.LESTE
8;673;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 39;EQNP 15/11 - SETOR P NORTE                         
8;321;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO 20;EQNM 08/10                                            
4;556;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 203;Q.203 AREA ESPECIAL
19;260;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02;COLONIA AGRICOLA VILA SAO JOSE - RUA 11 AREA ESPECIAL 01
17;247;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 15;QUADRA 02 AREA ESPECIAL SETOR NORTE
21;48;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 306 DO RECANTO DAS EMAS;QD 306 AVENIDA MONJOLO LOTE 06 AE
13;548;WELLINGTON LUIZ DE SOUZA SILVA;2;CAIC AYRTON SENNA;QR 117 SETOR URBANO
6;455;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL COND ESTANCIA III;MODULO 01 RUA 01/16-ESTANCIA III
6;47;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 06;EQ 05/06 LOTE G-SRL
6;115;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 05;AV. CONTORNO Q. 17-VILA VICENTINA
10;157;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 02  RIACHO FUNDO I;QN 07 AE 1/2
5;377;WELLINGTON LUIZ DE SOUZA SILVA;2;UNIPROJECAO;ST.DE IND. DE SOB., QUADRA 02, RUA B, LOTES 01 A 06
16;193;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 62;QNQ 01 - AREA ESPECIAL
9;177;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO ROGACIONISTA - INFANTIL NUCLEO 01;EQ 34/34 LOTE D
8;281;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 27;EQNN 07/09                                               
15;127;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF N 10;QSE 05/07 AREA ESPECIAL N 01
2;308;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO INDI BIBIA;SHIN QI 3 CONJUNTO D A.E
16;436;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO N. 01;QD. 04 AE N. 02
16;161;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 31 (ANTIGO CE 17 E 53);EQNO 17 CONJUNTO H LOTE 02 - EXPANSAO SETOR O
14;124;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO SANTA DOROTEIA;SGAN 911 MODULO B
18;347;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA DAS NACOES;SHIS QI 21 AREA ESPECIAL CONJUNTO 01
16;454;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO ENSINO MEDIO N 02;QUADRA 36 AE 03, VILA SAO JOSE
16;210;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 61;QNQ 4 LOTE A SETOR Q
9;196;WELLINGTON LUIZ DE SOUZA SILVA;2;FACULDADE PROJECAO- PERTO TERMINAL RODOVIARIO GUARA II;AREA ESPECIAL 10 LOTE C
15;343;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA LA SALLE;QUADRA 301 AREA ESPECIAL S/N
11;111;WELLINGTON LUIZ DE SOUZA SILVA;2;CANDANGUINHO - PUERI (ATUAL MAPLE BEAR );EQSW 303/304, SETOR SUDOESTE
5;368;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL LA SALLE;QUADRA 14 AREA ESP. LOTES 24/27
6;287;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 11;EQ 4/5 SETOR RESIDENCIAL NORTE
15;66;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF N 8;QNA 52 AREA ESPECIAL S/ N
6;437;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 15;ESTANCIA NOVA PLANALTINA QUADRA 01 AREA ESPECIAL
15;394;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO MARISTA - AGUAS CLARAS;RUA TAMBORIL LOTE 1
21;52;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 306 DO RECANTO DAS EMAS;QD 306 AVENIDA MONJOLO LOTE 06 AE
16;261;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 34 (ANTIGA EC 60);QNO 19 CONJUNTO B LOTE 01 - EXPANSAO DO SETOR O
16;392;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 07;Q. 38 AE N. 02
5;39;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 01;QUADRA 04 AREA ESPECIAL 4
19;262;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO VITORIA REGIA - UNIDADE 1;RUA 6 CHACARA 274 VICENTE PIRES
15;544;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF N 09;QSD AE 02 SETOR D
9;262;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 02 - VILA ESTRUTURAL;QD 02 AE CONJUNTO 01/02
6;385;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02 DO ARAPOANGA;EM FRENTE A QUADRA 21, CONJ F  AREA ESPECIAL-ARAPOANGA
5;416;WELLINGTON LUIZ DE SOUZA SILVA;2;INSTITUTO PEDAGOGICO CRESCER;BR 020 KM 2 COND. GRAN VILLE, LOTE 9
6;379;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 01 DO ARAPOANGA;EQ 15/16 CONJ. I AREA ESPECIAL-ARAPOANGA
16;224;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 26 (ANTIGA EC 30);EQNO 5/7 - SETOR O
15;426;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO MARISTA - AGUAS CLARAS;RUA TAMBORIL LOTE 1
18;355;WELLINGTON LUIZ DE SOUZA SILVA;2;CAIC UNESCO;QUADRA 05 CONJ.A AREA ESPECIAL 1
10;122;WELLINGTON LUIZ DE SOUZA SILVA;2;JARDIM DE INFANCIA 1 DO RIACHO FUNDO II;QN 8-C AE 01
2;292;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO COC LAGO NORTE;SHIN QL 9/11- AE S/N  LOTE B
13;164;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 123;QR 123 AE SETOR SUL - SAMAMBAIA SUL
6;329;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE ETA 44;BR 020 KM 18 NUCLEO EXPERIMENTAL EMBRAPA
17;346;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO ENSINO FUNDAMENTAL 04 DO GAMA;E Q 29/33  PR 03 A E. SETOR LESTE
11;110;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 02;SHCES Q 805, LOTE 02,  AREA ESPECIAL, CRUZEIRO NOVO
3;444;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 45;EQNM 40/42  AREA ESPECIAL S/N
8;625;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 10;EQNM 02/04
8;647;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MARIA DO ROSARIO G.SILVA;EQNN 21/23
21;8;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 501 DE SAMAMBAIA;QR 501 CONJUNTO 03 LOTE 01
4;315;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 308 DE SANTA MARIA;CL 308 LOTE 1-B
15;229;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF N 15;QSA 03/04 AREA ESPECIAL
6;176;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL ARAPOANGA;AREA ESPECIAL COND. ARAPOANGA
8;805;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 02;EQNM 01/03
4;242;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 100 DE SANTA MARIA;QR 100 - CONJUNTO T - AREA ESPECIAL 01
8;362;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 28;EQNN 17/19                                               
11;42;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 05;SHCES Q 201/203, AREA ESPECIAL, CRUZEIRO NOVO
1;616;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 214 SUL;SQS 214 AREA ESPECIAL
13;431;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 414;QS 414 AE 01
3;345;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 04;EQNL 05/07 AREA ESPECIAL
18;123;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO PRESBITERIANO MACKENZIE;SHIS QI 05 CHACARA 74/79
5;205;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE BOA VISTA;ROD DF 205 OESTE KM 06 COMUNIDADE BOA VISTA
14;308;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 403 NORTE;SQN 403 A/E
10;22;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 5;2 AV ENTREBLOCOS 1400/1500
13;176;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 325;QR 325 AREA ESPECIAL 01
19;55;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO JESUS MARIA JOSE;QNG 40 AREA ESPECIAL 5/6
1;196;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 416 SUL;SQS 416 AREA ESPECIAL
2;355;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 03 DO PARANOA;QUADRA 26 CONJ G AREA ESPECIAL
2;428;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL DRA. ZILDA ARNS;QUADRA 378, CONJUNTO N, AREA ESPECIAL, NMERO 2
18;112;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 01 - CENTRAO;QUADRA 202/203 AREA ESPECIAL -RESIDENCIAL OESTE
21;351;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 113 DO RECANTO DAS EMAS;QD. 113 CONJ 8-A LOTE 01 AE
16;69;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 14 (ANTIGO CE 15);EQNO 11/13 - SETOR O
20;62;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 11;EQNN 24/26
8;864;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 13;EQNM 24/26
2;16;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 03 DO PARANOA;QUADRA 17 CONJ. C LOTE 08
4;377;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 206 DE SANTA MARIA;CL 206 LOTE 1-C
2;373;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02 DO ITAPOA;DEL LAGO QD. 378 CONJ. L AREA ESPECIAL
3;369;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 41;EQNL 13/15 AREA ESPECIAL 01
18;246;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL SAO BARTOLOMEU;AE QUADRA 02 CONJUNTO 03 LOTE 04
17;365;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 14 DO GAMA;E/Q 29/33 AE SETOR LESTE
19;124;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 18;QND 12 LOTE 41 AREA ESPECIAL
14;316;WELLINGTON LUIZ DE SOUZA SILVA;2;SIGMA (ANTIGO INEI);SGAN 606 A/E MODULO A
13;203;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 108;QS 108/110 AE 01
9;316;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO ENSINO FUNDAMENTAL 01 - VILA ESTRUTURAL;SETOR CENTRAL  AE 03 - VILA ESTRUTURAL
18;186;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL DO BOSQUE;AREA INSTITUCIONAL N 02, RESIDENCIAL DO BOSQUE - SAO SEBASTIAO, DF
18;106;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 01 - CENTRAO;QUADRA 202/203 AREA ESPECIAL -RESIDENCIAL OESTE
19;325;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO LICEU;RUA 06 CH 253 LT. A
19;246;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO KAIROS (ANTIGO INSTITUTO EDUCACIONAL SAGARANA;COLONIA AGRICOLA VICENTE PIRES RUA 06 CH 255 LT 2/4
3;546;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 53;QNL 16  VIA 02 LOTE 1
21;255;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 511 DE SAMAMBAIA;QR 511 AREA ESPECIAL 02 SAMAMBAIA-DF
15;622;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO CEAV JR;RUA MANACA, LOTE 2, LOJA 01 A 14
5;322;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 04;AR 10 CONJUNTO 09 LOTE 01
19;30;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO DO SESI;QNF 24 AREA ESPECIAL S/N
2;416;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 01 DO ITAPOA;DEL LAGO QUADRA 61 CONJUNTO E AREA ESPECIAL
19;248;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO VITORIA REGIA - UNIDADE 1;RUA 6 CHACARA 274 VICENTE PIRES
9;344;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02 - VILA ESTRUTURAL;QD 03 CJ A AE 06 - VILA ESTRUTURAL
6;330;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 07;QUADRA 45 BAIRRO NOSSA SRA FATIMA
19;18;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 12;QNH 06 AREA ESPECIAL
18;243;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO DOM JOSE;SHIS QI 26, CJ H, AREA ESPECIAL - LAGO SUL, BRASILIA-DF
4;463;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 201 DE SANTA MARIA;CL 201 LOTE 1 A
16;465;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL N. 02;QUADRA 12 AREA ESPECIAL 05 - SETOR NORTE
17;185;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02;EQ 02/04 AREA ESPECIAL SETOR OESTE
13;234;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 108;QS 108/110 AE 01
21;169;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 101 DO RECANTO DAS EMAS;QD. 101 CONJ. 10B LOTES 1/2 RECANTO DAS EMAS
15;617;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO IDEAL;AVENIDA JEQUITIBA N. 325
5;255;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE ENGENHO VELHO;ROD DF 150 KM 12 CD ENGENHO VELHO
6;446;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 03;EQ 02/03 SETOR RESIDENCIAL NORTE
17;281;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 21 DO GAMA;E Q 44/45 A.E S.LESTE                  
8;363;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 28;EQNN 17/19                                               
13;518;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL MYRIAM ERVILHA;DF 280 KM 14 - SAMAMBAIA
18;382;WELLINGTON LUIZ DE SOUZA SILVA;2;CIEIC - CENTRO INTEGRADO IRMAOS CARVALHO;SH ESTRADA DO SOL COND. MANSOES SERRANA KM 5 CHACARA IRMAOS CARVALHO
10;103;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 1 DO RIACHO FUNDO I;QUADRA 14 LOTE A
16;205;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 26 (ANTIGA EC 30);EQNO 5/7 - SETOR O
14;351;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO PAULO FREIRE;SGAN 610 MODULO A
1;46;WELLINGTON LUIZ DE SOUZA SILVA;2;UPIS - UNIAO PIONEIRA DE INTEGRACAO SOCIAL;SEPS 712/912 CONJUNTO A
9;85;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 2;QE 7 AE Q
13;588;WELLINGTON LUIZ DE SOUZA SILVA;2;CAIC HELENA REIS;QR 409 AE 01
15;382;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL CATOLICA DE BRASILIA;QS 07 LOTE 1 EPCT - TAGUATINGA SUL
5;254;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL LA SALLE;QUADRA 14 AREA ESP. LOTES 24/27
11;23;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01;SRES Q 01, LOTE 05, AREA ESPECIAL, CRUZEIRO VELHO
18;262;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE BELA VISTA;RUA 01 LT 221- BAIRRO BELA VISTA
11;147;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO DROMOS;SQSW/EQSW 303/304, LOTE 03, SETOR SUDOESTE
16;471;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL- INCRA 08;ZR - DF 070, DF 180 - ALEXANDRE GUSMAO
13;196;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 123;QR 123 AE SETOR SUL - SAMAMBAIA SUL
14;131;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL GISNO;SGAN 907 MODULO A
18;120;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO PRESBITERIANO MACKENZIE;SHIS QI 05 CHACARA 74/79
10;39;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO LA SALLE;2 AVENIDA  AREA ESPECIAL 11 - NCLEO BANDEIRANTE
16;414;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO INTERESCOLAR DE LINGUAS DE BRAZLANDIA - CILB;AREA ESPECIAL 07 QUADRA 02 - SETOR TRADICIONAL
14;133;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL GISNO;SGAN 907 MODULO A
5;5;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 15;QUADRA 3 AREA ESPECIAL 1/2
16;384;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 07;Q. 38 AE N. 02
10;95;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 1 DO RIACHO FUNDO I;QUADRA 14 LOTE A
10;295;WELLINGTON LUIZ DE SOUZA SILVA;2;JARDIM DE INFANCIA 1 DO RIACHO FUNDO II;QN 8-C AE 01
15;540;WELLINGTON LUIZ DE SOUZA SILVA;2;FACULDADE PROCESSUS - CAMPUS II;AVENIDA ARAUCARIAS N. 4400
18;6;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE VILA NOVA;RUA 31 NUMERO 200 BAIRRO SAO JOSE
8;678;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 39;EQNP 15/11 - SETOR P NORTE                         
17;292;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 19 DO GAMA;E/Q 30/49 A.E SETOR LESTE
5;185;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL FERCAL;DF 205 OESTE KM 19 FERCAL
8;824;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 12;EQNM 20/22
10;266;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02 DO RIACHO FUNDO I;QN 05 AREA ESPECIAL 07 - RIACHO FUNDO I
16;73;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 33;EQNO 13/15 - SETOR O
13;180;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 431;QS 431 AE 01
10;324;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE VERDE DO RIACHO FUNDO I;SHRF E/Q 2/4 LOTE A QS 4
15;238;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA TECNICA DE BRASILIA;QS 07 LOTE 02/08 - AVENIDA AGUAS CLARAS - VILA AREAL
19;271;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02;COLONIA AGRICOLA VILA SAO JOSE - RUA 11 AREA ESPECIAL 01
15;346;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL CATOLICA DE BRASILIA;QS 07 LOTE 1 EPCT - TAGUATINGA SUL
16;455;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO ENSINO MEDIO N 02;QUADRA 36 AE 03, VILA SAO JOSE
5;70;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 05;QUADRA 9 AREA ESPECIAL 05
3;543;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 53;QNL 16  VIA 02 LOTE 1
9;354;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 02 - VILA ESTRUTURAL;QD 03 CJ A AE 06 - VILA ESTRUTURAL
11;172;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCAO;SHCES Q. 309, LOTE 01, AREA ESPECIAL, CRUZEIRO NOVO
15;517;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL SIGMA;RUA 14 SUL, LOTE 06
21;149;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 401 DO RECANTO DAS EMAS;QD 401 AE CONJUNTO 08 LT 01
6;394;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL DONA AMERICA GUIMARAES;Q. 10K CONJ.C - AREA ESPECIAL - ST. HAB. ARAPOANGA
2;84;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO SOCIAL JOAO PAULO II;QUADRA 03 AREA ESPECIAL LOTE 01
16;367;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE N 03;EQ 6/8
6;421;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 08 DE PLANALTINA;EQ 03/04 LOTE H-SRL
17;8;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO INTERESCOLAR DE LINGUAS - CIL;E Q 16/18  A E  SETOR CENTRAL TEL 484 8226
19;81;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL N 4;EQNG 06/07 AE 20
5;128;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 04;QUADRA 15 AREA ESPECIAL 2
19;259;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO IDEAL;QNG 09/11, LT 01/02
21;316;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 301 DO RECANTO DAS EMAS;QD 301 AE
20;142;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 47;EQNP 22/26
1;222;WELLINGTON LUIZ DE SOUZA SILVA;2;CEM SETOR LESTE;SGAS 611/612 CONJUNTO E
10;281;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO ISAAC NEWTON;QN 07 AREA ESPECIAL 11 RIACHO FUNDO I
10;163;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL  VARGEM BONITA;NUCLEO HABIT. SUL-AE 01 LOT F-PROX  Q17  PARK WAY VARGEM BONITA 71750
3;321;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO ESPECIAL N 01;QNJ 20 AE 12
